Source_File,spectral_flatness,spectral_flux,spectral_variance,rms_spectral_difference,median_frequency,spectral_centroid,spectral_skewness,peak_frequency,spectral_entropy,dominant_frequency,spectral_kurtosis,psd_variance,spectral_spread,band_energy_ratio,spectral_rolloff,spectral_irregularity,spectral_slope,spectral_mean,sum_of_squares_spectral_difference,spectral_crest,matched_filter_rms,spectral_modulation_energy,psd_mean,spectral_sharpness,fault
IR014_2.csv,0.487676741,4056.324661,10.80494226,2.817447965,3082.03125,2834.302627,2.160759826,3480.46875,8.091701121,3480.46875,4.564109878,1.79E-09,1209.136705,0.189516292,3761.71875,0.649715147,-0.000134027,2.515537613,4056.324661,6.738654833,4.139187329,8772.030332,0.001242508,15.48561777,IR014_2
IR014_2.csv,0.43838495,3325.181943,12.00172786,2.550922454,3152.34375,2819.416902,2.177436785,2871.09375,8.057572971,2871.09375,4.768710576,1.99E-09,1183.528302,0.189065703,3738.28125,0.552706985,-0.000152486,2.618171037,3325.181943,7.369756976,4.342412629,9654.552289,0.001265919,16.9745698,IR014_2
IR014_2.csv,0.419201735,4864.134816,14.18400466,3.085264142,3058.59375,2844.416101,2.097461317,3492.1875,8.045102913,3492.1875,4.269359956,2.38E-09,1164.840452,0.175255273,3773.4375,0.598040427,-0.00014179,2.841008184,4864.134816,7.454435414,4.71755574,11394.73007,0.001289944,17.71256654,IR014_2
IR014_2.csv,0.418277198,5740.219488,16.53663756,3.351612483,3023.4375,2835.65996,2.033397554,3492.1875,8.021064246,3492.1875,3.672805065,2.80E-09,1131.617135,0.164741834,3714.84375,0.606661518,-0.000159813,3.02520421,5740.219488,7.552075275,5.068382194,13152.51101,0.001313717,18.62935424,IR014_2
IR014_2.csv,0.394676649,4595.744888,17.78766755,2.998938132,2917.96875,2819.347323,2.081534168,3363.28125,8.030488553,3363.28125,4.051405828,3.09E-09,1103.579676,0.161123828,3714.84375,0.514668818,-0.000184423,3.165255256,4595.744888,7.230699816,5.273187688,14236.9323,0.001338077,16.85131084,IR014_2
IR014_2.csv,0.44531989,4238.211437,12.37636317,2.879922889,2988.28125,2780.117084,2.240257183,2730.46875,8.07681274,2730.46875,5.490143217,2.23E-09,1169.157568,0.188269626,3703.125,0.583708963,-0.000191786,2.688285807,4238.211437,7.648605589,4.427555054,10036.8608,0.001362185,17.03093793,IR014_2
IR014_2.csv,0.413775716,6734.487863,19.82022154,3.630294329,3175.78125,2881.269896,2.350080821,3257.8125,7.998878014,3257.8125,5.945889147,3.49E-09,1112.902215,0.156683762,3750,0.611506629,-0.000120728,3.20881601,6734.487863,8.168455212,5.487870418,15419.76152,0.001387265,19.28778029,IR014_2
IR014_2.csv,0.384517005,7386.93228,24.55412185,3.802083135,3046.875,2891.050867,2.547047567,3445.3125,7.903837485,3445.3125,7.429963527,4.19E-09,1101.75029,0.146748778,3750,0.608902101,-0.000114507,3.332234411,7386.93228,10.64907052,5.971424287,18256.8489,0.001412041,29.48665691,IR014_2
IR014_2.csv,0.500397735,5594.631478,13.45926166,3.308836381,3128.90625,2821.199443,2.414139741,3375,8.106134209,3375,6.418571331,2.56E-09,1187.656901,0.1802579,3738.28125,0.631494843,-0.000160641,2.786621723,5594.631478,8.04023223,4.607007954,10866.95541,0.001436537,18.48273023,IR014_2
IR014_2.csv,0.442263695,3538.764745,14.36102203,2.631572843,2964.84375,2829.541753,2.07973576,3585.9375,8.052736864,3585.9375,4.035819684,2.75E-09,1128.774531,0.168752329,3738.28125,0.501790306,-0.000157279,2.86657358,3538.764745,7.471425206,4.751659301,11560.07225,0.001462007,16.62916912,IR014_2
IR014_2.csv,0.459270487,3307.771586,13.39620617,2.544235488,3070.3125,2821.065354,1.884764458,3386.71875,8.077359017,3386.71875,3.049244058,2.67E-09,1164.278143,0.177890895,3726.5625,0.515293315,-0.000164565,2.852478758,3307.771586,6.765829192,4.640349258,11024.81471,0.001487299,16.46487667,IR014_2
IR014_2.csv,0.393840555,6852.789461,15.69600484,3.662041356,3117.1875,2861.144707,2.25725324,3375,7.976759475,3375,4.997277207,2.99E-09,1127.922703,0.163409766,3738.28125,0.667417219,-0.000125611,2.83341557,6852.789461,7.701239559,4.870754422,12146.8153,0.001513283,18.71981474,IR014_2
IR014_2.csv,0.447095429,5475.559685,15.66949407,3.273435655,3023.4375,2862.112489,2.21603723,3527.34375,8.048160542,3527.34375,5.036813152,3.14E-09,1127.936906,0.158163252,3750,0.596278047,-0.000130286,2.960412291,5475.559685,7.328587112,4.94302893,12509.96992,0.001538986,17.34719507,IR014_2
IR014_2.csv,0.448919456,6507.682715,17.69237871,3.568639968,3093.75,2857.2223,2.303974801,3468.75,8.028777351,3468.75,5.690086773,3.54E-09,1133.557935,0.166113281,3726.5625,0.626162474,-0.000140567,3.079930653,6507.682715,8.884602492,5.21328606,13915.31599,0.001565346,21.11008949,IR014_2
IR014_2.csv,0.430919555,6558.891143,20.01267817,3.582653125,3046.875,2866.39698,2.348946476,3457.03125,7.995861014,3457.03125,5.723384706,4.00E-09,1113.25867,0.159419679,3738.28125,0.605673263,-0.000136305,3.20105219,6558.891143,8.162116934,5.500855687,15492.81961,0.001591521,20.12776008,IR014_2
IR014_2.csv,0.419703864,5448.002933,21.25362334,3.265188185,3046.875,2871.517397,2.258513588,3492.1875,7.991451864,3492.1875,5.181713194,4.33E-09,1091.69047,0.151524804,3738.28125,0.54136002,-0.00013564,3.318439445,5448.002933,7.920804789,5.68028729,16520.01981,0.001618372,19.66678801,IR014_2
IR014_2.csv,0.607378072,5269.40171,15.06312997,3.211221064,3105.46875,2870.712951,2.323651985,3304.6875,8.283412382,3304.6875,5.721298825,3.56E-09,1224.481243,0.166917046,3820.3125,0.540642551,-0.000135687,3.29795005,5269.40171,7.220492137,5.093093804,13281.0775,0.001645317,14.05021134,IR014_2
IR014_2.csv,0.485163572,3639.433196,11.10907329,2.668740989,3117.1875,2838.908185,2.043885191,3445.3125,8.132419983,3445.3125,4.096993383,2.55E-09,1180.475734,0.180573464,3773.4375,0.601428299,-0.000137456,2.656441918,3639.433196,6.994911984,4.262130566,9300.867562,0.001671581,15.59281257,IR014_2
IR014_2.csv,0.417379062,4052.645306,16.65739941,2.816169869,3082.03125,2864.713172,2.303505491,3468.75,8.009278475,3468.75,6.084305094,3.63E-09,1117.79034,0.16187636,3750,0.513040229,-0.000128751,2.98429786,4052.645306,9.474179185,5.056029384,13088.47776,0.001699142,23.03021059,IR014_2
IR014_2.csv,0.4195526,8221.034832,22.5951017,4.01100122,3105.46875,2884.713343,2.300894024,3679.6875,7.989238294,3679.6875,5.427583355,4.90E-09,1089.752918,0.151259084,3738.28125,0.622990005,-0.000124255,3.406491079,8221.034832,7.931885343,5.848015319,17510.03298,0.00172648,19.8487258,IR014_2
IR014_2.csv,0.411031697,6948.193765,18.16450417,3.687444654,3035.15625,2860.091976,2.336544781,3468.75,8.004936103,3468.75,5.942480835,4.04E-09,1095.700596,0.149223105,3703.125,0.655390052,-0.000137852,3.085103525,6948.193765,8.294672303,5.261403608,14173.37238,0.001754121,20.52205943,IR014_2
IR014_2.csv,0.412036169,5170.327647,14.65770154,3.180889501,3023.4375,2841.41349,2.285297569,3621.09375,8.02683001,3621.09375,5.552040936,3.38E-09,1113.126481,0.166128077,3726.5625,0.604665634,-0.000143857,2.825745564,5170.327647,8.10369238,4.758417755,11592.98024,0.001781813,17.96194147,IR014_2
IR028_1.csv,0.374645073,247115.5567,549.5719396,21.9907273,2496.09375,2245.868985,3.410630126,632.8125,7.874915902,632.8125,17.78810476,6.22E-10,1037.248798,0.279884854,3082.03125,0.659924798,-0.003788468,15.1888174,247115.5567,14.7667692,27.93335128,399499.3222,1.59E-05,36.5131575,IR028_1
IR028_1.csv,0.396080707,206367.0265,441.4566838,20.09600376,2507.8125,2258.208318,3.146434896,632.8125,7.949045462,632.8125,15.23319297,3.78E-10,1069.585047,0.283258894,3152.34375,0.666602857,-0.003527816,14.38095327,206367.0265,13.8035483,25.46111743,331913.4723,1.34E-05,30.89725125,IR028_1
IR028_1.csv,0.311619639,205804.0715,458.1829465,20.06857478,2519.53125,2237.306473,3.45816755,632.8125,7.850933052,632.8125,18.3521901,3.93E-10,1036.142761,0.2880842,3093.75,0.667617256,-0.003471908,13.7621739,205804.0715,15.1406902,25.44760061,331561.153,1.39E-05,36.13736969,IR028_1
IR028_1.csv,0.347729755,256390.5793,501.0029692,22.39961644,2425.78125,2208.084039,3.798057861,632.8125,7.899576968,632.8125,23.92944279,4.12E-10,1038.555799,0.293259045,3105.46875,0.679661414,-0.003834711,14.63519335,256390.5793,16.28364868,26.74307113,366178.229,1.59E-05,38.38675814,IR028_1
IR028_1.csv,0.324112358,191706.6347,470.1303373,19.36904114,2343.75,2163.978877,3.402917311,632.8125,7.889871711,632.8125,18.50342111,5.49E-10,1014.992939,0.307914814,3046.875,0.618531534,-0.003983788,14.39637295,191706.6347,14.67625621,26.02663811,346821.5764,1.60E-05,35.85980551,IR028_1
IR028_1.csv,0.443448926,206788.7142,461.3028268,20.11652523,2519.53125,2273.196504,3.456340397,632.8125,8.00894212,632.8125,18.37085503,5.16E-10,1113.804678,0.297428426,3199.21875,0.638298835,-0.003571294,14.86084792,206788.7142,14.06953208,26.11795604,349259.5854,1.72E-05,30.50254782,IR028_1
IR028_1.csv,0.359004419,252988.8936,559.5446002,22.25052578,2472.65625,2226.89502,3.368783123,632.8125,7.876939995,632.8125,17.27204065,7.25E-10,1029.762236,0.285151681,3058.59375,0.652893539,-0.003940857,15.40904996,252988.8936,14.63462989,28.23089479,408055.5115,2.08E-05,34.52220922,IR028_1
IR028_1.csv,0.351433469,228742.0167,465.3029371,21.15741101,2496.09375,2248.112568,3.374027383,632.8125,7.878025172,632.8125,15.34014008,6.34E-10,1016.947844,0.267471672,3117.1875,0.696113603,-0.003446322,13.85862829,228742.0167,13.80860186,25.6391208,336570.6318,1.95E-05,30.22940804,IR028_1
IR028_1.csv,0.351023941,231902.3558,509.1330702,21.30306685,2472.65625,2225.323995,4.037375364,632.8125,7.900130262,632.8125,26.86068188,8.54E-10,1037.464634,0.28848753,3093.75,0.614805084,-0.003747942,14.62479006,231902.3558,15.06813645,26.88898575,370184.9879,2.26E-05,33.49399456,IR028_1
IR028_1.csv,0.443166444,203690.3868,449.3185511,19.96525293,2496.09375,2268.186254,3.754831752,632.8125,7.971266193,632.8125,22.80768572,8.48E-10,1119.343492,0.288503098,3187.5,0.662010811,-0.003416942,14.12042961,203690.3868,15.78489433,25.46968951,332137.0027,2.31E-05,35.12962529,IR028_1
IR028_1.csv,0.33530301,189702.4959,436.6582643,19.26753127,2519.53125,2244.88473,3.334064295,632.8125,7.862641351,632.8125,16.1903144,9.76E-10,1024.027031,0.279704338,3117.1875,0.664455859,-0.003368457,13.48715748,189702.4959,14.36979188,24.87090029,316703.5807,2.46E-05,32.68795311,IR028_1
IR028_1.csv,0.356240618,228013.3243,461.0106798,21.12368406,2425.78125,2216.915772,3.499721291,632.8125,7.90385037,632.8125,19.99271724,1.16E-09,1037.974882,0.293674138,3082.03125,0.684685119,-0.003687584,14.2336046,228013.3243,15.26193875,25.76055472,339766.364,2.79E-05,34.2315649,IR028_1
IR028_1.csv,0.390397497,230836.7379,501.0249276,21.25406547,2472.65625,2238.239815,3.553344116,632.8125,7.922994329,632.8125,19.39201511,1.50E-09,1063.440615,0.290509979,3128.90625,0.64982149,-0.003702065,14.69260461,230836.7379,15.24522664,26.77494272,367051.5496,3.18E-05,33.84133013,IR028_1
IR028_1.csv,0.356655636,213681.8457,465.9946102,20.44906065,2519.53125,2243.702804,3.069559854,632.8125,7.947080744,632.8125,14.63930685,1.46E-09,1051.05818,0.286253601,3164.0625,0.652670074,-0.003742197,14.95999589,213681.8457,13.56766466,26.26396937,353175.5966,3.40E-05,29.97426959,IR028_1
IR028_1.csv,0.36286125,253256.4296,517.0588242,22.26228765,2437.5,2221.1684,3.581525593,632.8125,7.922724421,632.8125,20.41627891,1.69E-09,1045.366123,0.294434836,3128.90625,0.683613843,-0.003895706,15.11965411,253256.4296,15.26482083,27.30682634,381779.3355,3.81E-05,32.6387706,IR028_1
IR028_1.csv,0.387626393,200913.2863,457.8547646,19.8286834,2414.0625,2222.893707,3.236957453,632.8125,7.955938139,632.8125,16.05811593,1.81E-09,1054.417787,0.302299223,3117.1875,0.619631356,-0.003771255,14.66938937,200913.2863,13.61210142,25.94312528,344599.4235,3.99E-05,27.71242857,IR028_1
IR028_1.csv,0.451069447,216124.8636,483.0911227,20.56562517,2566.40625,2286.529,3.22503416,632.8125,7.990166138,632.8125,15.13379503,2.07E-09,1121.525563,0.281948282,3210.9375,0.641182096,-0.003550983,15.05474088,216124.8636,13.29033172,26.64087734,363385.0089,4.43E-05,31.23881146,IR028_1
IR028_1.csv,0.383938654,313237.6001,590.24424,24.7586234,2496.09375,2242.946262,3.964843779,632.8125,7.857834265,632.8125,23.09004728,2.64E-09,1048.833854,0.288499782,3082.03125,0.701237062,-0.003758368,15.00951411,313237.6001,15.72403413,28.55748157,417551.2339,5.00E-05,38.58354832,IR028_1
IR028_1.csv,0.349354885,196016.3879,438.2960086,19.5855486,2425.78125,2219.152185,3.289239201,632.8125,7.926272222,632.8125,17.50967744,2.27E-09,1036.996823,0.299458162,3105.46875,0.62110414,-0.003681797,14.25227378,196016.3879,14.28476436,25.32633642,328408.7381,5.04E-05,32.80141085,IR028_1
IR028_1.csv,0.316268603,201185.1194,471.0557546,19.84209284,2390.625,2183.310144,3.790107405,632.8125,7.87518777,632.8125,22.60472996,2.48E-09,1034.004997,0.304117058,3082.03125,0.645769019,-0.003781888,13.99259458,201185.1194,15.81581421,25.8234091,341426.4103,5.51E-05,35.19456158,IR028_1
IR028_1.csv,0.325016682,195182.4634,466.5113943,19.5438422,2425.78125,2219.888185,3.589969074,632.8125,7.906371481,632.8125,21.63324427,2.74E-09,1024.463917,0.28341643,3082.03125,0.628033291,-0.003698002,14.32861449,195182.4634,15.8524805,25.91950207,343972.1409,5.96E-05,35.27612573,IR028_1
IR028_1.csv,0.331532844,204075.5747,473.0690291,19.98412162,2531.25,2259.535704,3.121438595,632.8125,7.899245703,632.8125,13.62786177,3.25E-09,1040.603834,0.289064291,3152.34375,0.656174863,-0.003541892,14.46442236,204075.5747,13.2387541,26.12065358,349331.7343,6.43E-05,29.361749,IR028_1
IR028_1.csv,0.393397703,305482.5256,564.5491426,24.45021803,2496.09375,2263.909795,3.800546568,632.8125,7.893986902,632.8125,20.14510248,3.81E-09,1041.966722,0.28131906,3105.46875,0.684051934,-0.003652346,15.00483727,305482.5256,14.40302165,28.10149968,404323.4735,7.14E-05,32.56588206,IR028_1
IR028_1.csv,0.322813953,229594.7664,500.0135871,21.19681171,2414.0625,2219.857365,3.450372246,632.8125,7.886059019,632.8125,19.40266613,3.85E-09,1010.843794,0.279981632,3105.46875,0.666404599,-0.003816332,14.78651811,229594.7664,15.10771847,26.80773591,367951.2089,7.50E-05,33.83665603,IR028_1
IR028_1.csv,0.370037404,234636.8807,433.4774586,21.42829853,2378.90625,2210.02744,3.391347023,632.8125,7.946366929,632.8125,16.99328717,3.72E-09,1041.101875,0.2896999,3128.90625,0.703808874,-0.00367884,14.07510842,234636.8807,13.91285835,25.13137751,323372.1015,7.84E-05,27.79961121,IR028_1
IR028_1.csv,0.327926077,236188.1519,506.8981146,21.49901704,2484.375,2240.886848,3.671358909,632.8125,7.902654981,632.8125,21.77973171,4.30E-09,1033.824275,0.27612771,3105.46875,0.644297457,-0.003697498,14.72604841,236188.1519,15.94366265,26.9026879,370562.3636,8.57E-05,36.6685396,IR028_1
IR028_1.csv,0.404197493,232579.3767,492.1614935,21.33414051,2425.78125,2237.953201,3.369174469,632.8125,7.927334018,632.8125,17.6849386,4.71E-09,1084.303925,0.29897553,3152.34375,0.699050119,-0.003724023,14.77415135,232579.3767,14.62364775,26.65402487,363743.7653,9.11E-05,35.58856465,IR028_1
IR028_1.csv,0.366772371,224219.2036,483.4579384,20.94719872,2402.34375,2214.972703,3.297824427,632.8125,7.943507799,632.8125,16.74421154,5.30E-09,1052.878386,0.313265896,3152.34375,0.656862826,-0.003883497,14.95242026,224219.2036,13.98550286,26.59008857,362000.7987,9.69E-05,29.60710396,IR028_1
IR028_1.csv,0.42129822,211145.8279,433.8772716,20.32735174,2367.1875,2214.776684,3.64877632,632.8125,8.015796315,632.8125,23.23819739,5.02E-09,1091.884342,0.313688505,3175.78125,0.634552613,-0.003814327,14.6824042,211145.8279,15.11245386,25.48431409,332518.5355,0.000101989,32.94636851,IR028_1
IR028_1.csv,0.35599919,265764.1634,512.9831895,22.80540343,2425.78125,2225.455438,3.635173619,632.8125,7.888521501,632.8125,18.90916568,5.81E-09,1034.103092,0.283826413,3105.46875,0.712773661,-0.003738724,14.59131756,265764.1634,14.08187253,26.94234098,371655.5457,0.000110018,33.08585207,IR028_1
IR028_1.csv,0.364717143,239634.2933,500.3025328,21.65529151,2507.8125,2246.209657,3.305432773,632.8125,7.890543047,632.8125,15.91925373,6.03E-09,1040.200193,0.283322533,3105.46875,0.689358063,-0.003658617,14.67489411,239634.2933,13.76192052,26.75172985,366415.3856,0.00011633,30.95859373,IR028_1
IR028_1.csv,0.440150925,260790.1542,499.545297,22.59098387,2437.5,2267.385654,3.808235754,632.8125,7.943774839,632.8125,22.61890861,6.51E-09,1107.43283,0.274455813,3128.90625,0.710226297,-0.003521483,14.53641128,260790.1542,15.84503918,26.66181821,363956.5056,0.000122868,38.15325768,IR028_1
IR028_1.csv,0.349966906,216164.1729,480.9851004,20.56749534,2531.25,2268.725415,3.270332189,632.8125,7.914532075,632.8125,16.73201159,6.92E-09,1050.905773,0.280486734,3152.34375,0.658017791,-0.003552563,14.69179179,216164.1729,14.55576476,26.39761062,356778.9294,0.000129562,31.64122128,IR028_1
IR028_1.csv,0.416597857,197984.8072,448.6044431,19.68364313,2472.65625,2250.050599,3.478020363,632.8125,8.005197986,632.8125,20.77365589,7.02E-09,1077.330822,0.290313235,3128.90625,0.613822872,-0.003673716,14.81152079,197984.8072,15.02674295,25.84541722,342008.6227,0.000136544,31.67008757,IR028_1
IR028_1.csv,0.328365226,256702.3446,478.2391444,22.41323102,2378.90625,2180.836091,3.68330391,632.8125,7.894073571,632.8125,22.13117986,7.74E-09,1020.761205,0.310825039,3070.3125,0.699536952,-0.003886116,14.33448608,256702.3446,15.8234057,26.14797575,350062.9175,0.000143881,36.27855651,IR028_1
IR028_1.csv,0.409950178,213334.0761,500.2892257,20.43241334,2531.25,2276.708226,3.15427708,632.8125,7.961500931,632.8125,13.89772185,8.44E-09,1068.796864,0.285555062,3152.34375,0.61499468,-0.003649397,15.26018096,213334.0761,12.89202986,27.07697082,375379.1225,0.00015277,27.59936705,IR028_1
IR028_1.csv,0.406821621,248270.4393,529.3713065,22.04205371,2507.8125,2269.755208,3.552010624,632.8125,7.952687734,632.8125,18.84642622,9.38E-09,1069.855543,0.286201735,3164.0625,0.646480061,-0.00371421,15.38212623,248270.4393,14.15632804,27.67636381,392182.3304,0.000161309,29.78484803,IR028_1
IR028_1.csv,0.349977749,241338.7575,484.905119,21.73216963,2402.34375,2210.220885,3.829662702,632.8125,7.905888319,632.8125,22.18598724,9.05E-09,1054.880422,0.300449869,3093.75,0.708639046,-0.003726696,14.26172333,241338.7575,15.27445896,26.23550784,352410.5582,0.000168096,35.46891441,IR028_1
IR028_1.csv,0.343713291,243039.5861,479.8258923,21.80861363,2378.90625,2215.373691,3.60990494,632.8125,7.911365875,632.8125,19.7343415,9.03E-09,1038.681372,0.301967954,3152.34375,0.673480088,-0.003753084,14.45774058,243039.5861,14.34773802,26.24599312,352692.3033,0.000176153,30.77378415,IR028_1
IR028_1.csv,0.433714468,269731.8756,525.6694345,22.97500878,2531.25,2292.806205,3.680108036,632.8125,7.988052435,632.8125,20.74879458,1.07E-08,1088.148608,0.278409634,3210.9375,0.693473975,-0.003627987,15.51887143,269731.8756,14.71367713,27.68582317,392450.4601,0.000186204,33.06953399,IR028_1
IR028_1.csv,0.397139856,222830.1738,456.0570638,20.88221435,2402.34375,2238.138177,3.493789017,632.8125,7.957650519,632.8125,19.82095942,9.86E-09,1046.77963,0.289175912,3164.0625,0.661510387,-0.003667893,14.55502977,222830.1738,14.78596376,25.84387656,341967.8492,0.000193167,33.73470066,IR028_1
IR028_1.csv,0.428294106,238460.6772,491.0037583,21.6021977,2496.09375,2267.020508,3.215772419,632.8125,7.988509089,632.8125,15.08516571,1.14E-08,1083.221594,0.289632011,3175.78125,0.661247748,-0.003709059,15.30302104,238460.6772,13.24897772,26.92928167,371295.3401,0.00020327,29.93450763,IR028_1
IR028_1.csv,0.382630303,275919.9729,497.8827807,23.23705678,2507.8125,2274.408034,3.912248404,632.8125,7.948722465,632.8125,24.00536665,1.15E-08,1083.436294,0.29199027,3269.53125,0.706799398,-0.003532747,14.72519359,275919.9729,15.97733361,26.73413748,365933.6227,0.000212146,32.79685982,IR028_1
IR028_1.csv,0.327704556,237916.9647,548.2463581,21.57755614,2496.09375,2251.723179,3.457239289,632.8125,7.881401422,632.8125,16.63292552,1.33E-08,1019.333904,0.278192431,3082.03125,0.668455775,-0.0037554,15.17496412,237916.9647,13.20143906,27.90207688,398605.2579,0.000223024,28.86961106,IR028_1
IR028_1.csv,0.471407173,215957.6918,444.9891318,20.55766991,2425.78125,2268.854663,3.41526111,632.8125,8.051687389,632.8125,20.07984609,1.19E-08,1117.928152,0.293768063,3187.5,0.662281558,-0.003651308,15.10284566,215957.6918,14.60334792,25.94388326,344619.5604,0.000230181,32.70588415,IR028_1
IR028_1.csv,0.389435076,237173.1273,481.7900592,21.54379907,2496.09375,2277.548938,3.618519307,632.8125,7.910217226,632.8125,22.56866937,1.31E-08,1055.174712,0.262683253,3128.90625,0.702753208,-0.003457519,14.4747928,237173.1273,16.20834312,26.2927687,353950.5591,0.000240656,38.65246315,IR028_1
IR028_1.csv,0.396574601,202736.3115,478.5844551,19.91843994,2402.34375,2182.578868,3.167169997,632.8125,7.954014074,632.8125,15.56638007,1.36E-08,1068.406697,0.311272171,3093.75,0.64624626,-0.004047159,14.96057697,202736.3115,13.95931751,26.50289264,359630.4991,0.000251518,31.24610812,IR028_1
IR028_1.csv,0.357899498,233915.7567,498.191279,21.39534473,2414.0625,2205.633634,3.571308113,632.8125,7.920245268,632.8125,19.90490034,1.44E-08,1056.748786,0.301377912,3128.90625,0.6558938,-0.00388573,14.78382072,233915.7567,15.23752308,26.77223626,366977.3487,0.000261354,31.40822981,IR028_1
IR028_1.csv,0.376151178,266592.3144,535.0284894,22.84090789,2402.34375,2233.737584,3.588759805,632.8125,7.929532196,632.8125,21.16480541,1.60E-08,1047.977116,0.290036279,3140.625,0.695876843,-0.003927128,15.49354494,266592.3144,15.31796692,27.84023032,396840.1532,0.000273247,34.02551448,IR028_1
IR028_1.csv,0.372198561,238862.0102,489.8937322,21.62036848,2449.21875,2226.5776,3.283783335,632.8125,7.90845646,632.8125,15.24333301,1.54E-08,1042.39293,0.293709556,3093.75,0.690737041,-0.003751769,14.66363464,238862.0102,13.17757379,26.5502526,360916.9475,0.000282713,30.48108268,IR028_1
IR028_1.csv,0.374272931,312439.5321,601.6637499,24.72706322,2496.09375,2232.621242,3.602670411,632.8125,7.867397203,632.8125,18.52216,1.92E-08,1044.179738,0.291662545,3093.75,0.719722144,-0.003939121,15.51807855,312439.5321,14.7228184,29.02541148,431346.95,0.000296489,36.62724478,IR028_1
IR028_1.csv,0.398654663,238338.4647,465.822725,21.59666136,2425.78125,2235.783198,3.692383974,632.8125,7.936908495,632.8125,21.03964302,1.59E-08,1074.364989,0.289643909,3140.625,0.679230695,-0.003610045,14.28099021,238338.4647,14.85995111,25.87990352,342921.9361,0.000304118,35.14205916,IR028_1
IR028_1.csv,0.409439795,171563.8504,511.6430401,18.32324726,2578.125,2288.518212,2.988655786,632.8125,7.959255519,632.8125,12.44708849,1.82E-08,1067.494808,0.267826836,3152.34375,0.58934155,-0.003645373,15.49848257,171563.8504,12.73227592,27.41981039,384945.153,0.000316977,27.70787866,IR028_1
IR028_1.csv,0.375470425,265928.305,525.9604685,22.81244489,2449.21875,2229.018497,3.853078643,632.8125,7.936073676,632.8125,23.49976571,1.98E-08,1058.406857,0.287999949,3152.34375,0.665778674,-0.003843137,15.06866107,265928.305,15.65071861,27.44130126,385548.8076,0.000329077,35.3272059,IR028_1
IR028_1.csv,0.41743187,221717.1361,483.2929536,20.82999569,2496.09375,2253.918547,3.449940902,632.8125,7.94722159,632.8125,18.34068973,1.89E-08,1072.326866,0.283289838,3152.34375,0.646849636,-0.003621331,14.67661231,221717.1361,14.65934614,26.43285649,357732.3021,0.000339495,34.17492007,IR028_1
IR028_1.csv,0.371639218,241501.862,482.056791,21.73951203,2402.34375,2224.400124,3.437306701,632.8125,7.89054819,632.8125,17.5926057,1.86E-08,1040.648548,0.282475348,3093.75,0.702780782,-0.003660688,14.26717604,241501.862,14.83464416,26.18413839,351031.8608,0.000350991,33.54543831,IR028_1
IR028_1.csv,0.303596091,221045.0751,526.1024287,20.79840216,2578.125,2242.860042,3.434262911,632.8125,7.838506092,632.8125,19.12154307,2.10E-08,1006.684928,0.277488485,3093.75,0.640143188,-0.003694637,14.75330226,221045.0751,15.7016803,27.27200682,380806.3264,0.000364456,38.24197686,IR028_1
IR028_1.csv,0.482446234,174050.9842,427.1205892,18.45558397,2613.28125,2360.200985,3.114386512,632.8125,8.041759247,632.8125,13.80458993,1.90E-08,1128.069602,0.266582648,3328.125,0.590219065,-0.003089952,14.622558,174050.9842,12.62252678,25.31678873,328161.1733,0.000374629,29.55202211,IR028_1
IR028_1.csv,0.385730403,233618.7561,471.601113,21.38175769,2390.625,2213.93493,3.561553498,632.8125,7.907299308,632.8125,18.7078704,2.04E-08,1066.189092,0.29378179,3117.1875,0.721641963,-0.003677723,14.14130615,233618.7561,14.68714078,25.91481531,343847.7582,0.00038842,36.0618041,IR028_1
IR028_1.csv,0.326006134,229569.191,513.91935,21.19563108,2402.34375,2213.808385,3.336459733,632.8125,7.8917261,632.8125,17.65750475,2.37E-08,1050.066468,0.292295355,3070.3125,0.665152728,-0.003903277,15.00615436,229569.191,14.70359198,27.18646756,378421.2575,0.000402166,33.62490055,IR028_1
IR028_1.csv,0.332264786,236557.723,465.3571775,21.51583056,2390.625,2193.975607,3.692429054,632.8125,7.863196988,632.8125,20.47607113,2.19E-08,1030.864731,0.304156451,3093.75,0.719337981,-0.003689238,13.83173784,236557.723,15.06130462,25.62565412,336217.1644,0.000413914,37.14873658,IR028_1
IR028_1.csv,0.378311465,251082.6731,523.717201,22.16654066,2437.5,2233.91389,3.666500084,632.8125,7.888080253,632.8125,21.19593227,2.46E-08,1062.043196,0.293402838,3105.46875,0.669589299,-0.003734939,14.73872564,251082.6731,15.69566485,27.22034596,379364.984,0.000428736,37.40744513,IR028_1
IR028_1.csv,0.368512806,230803.3871,515.2061863,21.25253005,2402.34375,2195.084983,3.518670735,632.8125,7.92678503,632.8125,18.70527966,2.54E-08,1044.820396,0.291212653,3105.46875,0.663067642,-0.004017638,15.08389238,230803.3871,14.47805619,27.25307314,380277.7577,0.000442175,31.56900172,IR028_1
IR028_1.csv,0.373490316,240729.0262,503.7680116,21.7046996,2496.09375,2250.625258,3.117121501,632.8125,7.940201542,632.8125,13.49258165,2.57E-08,1059.445982,0.289019536,3152.34375,0.676098067,-0.003778106,15.24416832,240729.0262,12.73900918,27.1321337,376910.1718,0.000456461,28.88479235,IR028_1
